,database,engine,test_name,test_type,cpus,indexed_table,was_indexed,result_size,query,query_type,table_size,real,user,sys
23889,MariaDB,Aria,joins,select,1,cities,True,10000000,one_join,,,39.762,9.039,1.797
23890,MariaDB,Aria,joins,select,1,cities,True,1,one_join_where,WHERE,,0.016,0.005,0.0
23891,MariaDB,Aria,joins,select,1,cities,True,1,one_join_where,WHERE,,0.016,0.0,0.005
23892,MariaDB,Aria,joins,select,1,cities,True,1,one_join_where,WHERE,,0.016,0.0,0.005
23893,MariaDB,Aria,joins,select,1,cities,True,1,one_join_where,WHERE,,0.023,0.0,0.005
23894,MariaDB,Aria,joins,select,1,cities,True,1,one_join_where,WHERE,,0.017,0.0,0.005
23895,MariaDB,Aria,joins,select,1,cities,True,1,one_join_where,WHERE,,0.016,0.003,0.002
23896,MariaDB,Aria,joins,select,1,cities,True,1,one_join_where,WHERE,,0.017,0.005,0.0
23897,MariaDB,Aria,joins,select,1,cities,True,1,one_join_where,WHERE,,0.016,0.005,0.001
23898,MariaDB,Aria,joins,select,1,cities,True,1,one_join_where,WHERE,,0.032,0.005,0.0
23899,MariaDB,Aria,joins,select,1,cities,True,1,one_join_where,WHERE,,0.016,0.0,0.005
23900,MariaDB,Aria,joins,select,1,cities,True,100000,three_joins,WHERE,,1.563,0.169,0.071
23901,MariaDB,Aria,joins,select,1,cities,True,100000,three_joins,WHERE,,1.558,0.168,0.071
23902,MariaDB,Aria,joins,select,1,cities,True,100000,three_joins,WHERE,,1.571,0.196,0.054
23903,MariaDB,Aria,joins,select,1,cities,True,100000,three_joins,WHERE,,1.574,0.173,0.07
23904,MariaDB,Aria,joins,select,1,cities,True,100000,three_joins,WHERE,,1.574,0.184,0.066
23905,MariaDB,Aria,joins,select,1,cities,True,100000,three_joins,WHERE,,1.582,0.166,0.08
23906,MariaDB,Aria,joins,select,1,cities,True,100000,three_joins,WHERE,,1.58,0.182,0.064
23907,MariaDB,Aria,joins,select,1,cities,True,100000,three_joins,WHERE,,1.579,0.203,0.051
23908,MariaDB,Aria,joins,select,1,cities,True,100000,three_joins,WHERE,,1.577,0.203,0.038
23909,MariaDB,Aria,joins,select,1,cities,True,100000,three_joins,WHERE,,1.578,0.177,0.068
23910,MariaDB,Aria,joins,select,1,cities,True,3,three_joins_where,WHERE,,0.02,0.002,0.004
23911,MariaDB,Aria,joins,select,1,cities,True,3,three_joins_where,WHERE,,0.021,0.006,0.0
23912,MariaDB,Aria,joins,select,1,cities,True,3,three_joins_where,WHERE,,0.021,0.006,0.0
23913,MariaDB,Aria,joins,select,1,cities,True,3,three_joins_where,WHERE,,0.02,0.0,0.006
23914,MariaDB,Aria,joins,select,1,cities,True,3,three_joins_where,WHERE,,0.028,0.0,0.006
23915,MariaDB,Aria,joins,select,1,cities,True,3,three_joins_where,WHERE,,0.02,0.005,0.0
23916,MariaDB,Aria,joins,select,1,cities,True,3,three_joins_where,WHERE,,0.02,0.0,0.005
23917,MariaDB,Aria,joins,select,1,cities,True,3,three_joins_where,WHERE,,0.02,0.006,0.0
23918,MariaDB,Aria,joins,select,1,cities,True,3,three_joins_where,WHERE,,0.037,0.004,0.002
23919,MariaDB,Aria,joins,select,1,cities,True,3,three_joins_where,WHERE,,0.02,0.0,0.005
23920,MariaDB,Aria,joins,select,1,cities,True,10000000,two_joins,WHERE,,56.163,11.967,2.494
23921,MariaDB,Aria,joins,select,1,cities,True,10000000,two_joins,WHERE,,56.395,12.032,2.419
23922,MariaDB,Aria,joins,select,1,cities,True,10000000,two_joins,WHERE,,55.887,12.001,2.272
23923,MariaDB,Aria,joins,select,1,cities,True,10000000,two_joins,WHERE,,57.043,13.102,2.302
23924,MariaDB,Aria,joins,select,1,cities,True,10000000,two_joins,WHERE,,55.973,11.739,2.477
23925,MariaDB,Aria,joins,select,1,cities,True,10000000,two_joins,WHERE,,56.206,11.894,2.455
23926,MariaDB,Aria,joins,select,1,cities,True,10000000,two_joins,WHERE,,55.961,11.984,2.197
23927,MariaDB,Aria,joins,select,1,cities,True,10000000,two_joins,WHERE,,56.976,12.55,2.437
23928,MariaDB,Aria,joins,select,1,cities,True,10000000,two_joins,WHERE,,57.212,12.735,2.451
23929,MariaDB,Aria,joins,select,1,cities,True,10000000,two_joins,WHERE,,57.117,12.817,2.333
23930,MariaDB,Aria,joins,select,1,cities,True,1,two_joins_where,WHERE,,0.018,0.005,0.0
23931,MariaDB,Aria,joins,select,1,cities,True,1,two_joins_where,WHERE,,0.017,0.0,0.005
23932,MariaDB,Aria,joins,select,1,cities,True,1,two_joins_where,WHERE,,0.018,0.001,0.005
23933,MariaDB,Aria,joins,select,1,cities,True,1,two_joins_where,WHERE,,0.018,0.0,0.005
23934,MariaDB,Aria,joins,select,1,cities,True,1,two_joins_where,WHERE,,0.02,0.0,0.006
23935,MariaDB,Aria,joins,select,1,cities,True,1,two_joins_where,WHERE,,0.018,0.003,0.003
23936,MariaDB,Aria,joins,select,1,cities,True,1,two_joins_where,WHERE,,0.017,0.005,0.0
23937,MariaDB,Aria,joins,select,1,cities,True,1,two_joins_where,WHERE,,0.03,0.007,0.0
23938,MariaDB,Aria,joins,select,1,cities,True,1,two_joins_where,WHERE,,0.018,0.006,0.0
23939,MariaDB,Aria,joins,select,1,cities,True,1,two_joins_where,WHERE,,0.019,0.006,0.0
23940,MariaDB,Aria,joins,select,1,cities,False,10000000,one_join,WHERE,,39.18,8.619,1.695
23941,MariaDB,Aria,joins,select,1,cities,False,10000000,one_join,WHERE,,38.969,8.545,1.604
23942,MariaDB,Aria,joins,select,1,cities,False,10000000,one_join,WHERE,,39.051,8.492,1.788
23943,MariaDB,Aria,joins,select,1,cities,False,10000000,one_join,WHERE,,39.883,9.346,1.614
23944,MariaDB,Aria,joins,select,1,cities,False,10000000,one_join,WHERE,,39.641,9.171,1.702
23945,MariaDB,Aria,joins,select,1,cities,False,10000000,one_join,WHERE,,39.83,9.266,1.789
23946,MariaDB,Aria,joins,select,1,cities,False,10000000,one_join,WHERE,,39.144,8.539,1.787
23947,MariaDB,Aria,joins,select,1,cities,False,10000000,one_join,WHERE,,38.874,8.568,1.523
23948,MariaDB,Aria,joins,select,1,cities,False,10000000,one_join,WHERE,,40.04,9.553,1.631
23949,MariaDB,Aria,joins,select,1,cities,False,10000000,one_join,WHERE,,39.786,9.331,1.623
23950,MariaDB,Aria,joins,select,1,cities,False,1,one_join_where,WHERE,,0.017,0.003,0.003
23951,MariaDB,Aria,joins,select,1,cities,False,1,one_join_where,WHERE,,0.016,0.005,0.0
23952,MariaDB,Aria,joins,select,1,cities,False,1,one_join_where,WHERE,,0.016,0.005,0.0
23953,MariaDB,Aria,joins,select,1,cities,False,1,one_join_where,WHERE,,0.016,0.005,0.0
23954,MariaDB,Aria,joins,select,1,cities,False,1,one_join_where,WHERE,,0.031,0.005,0.0
23955,MariaDB,Aria,joins,select,1,cities,False,1,one_join_where,WHERE,,0.016,0.006,0.0
23956,MariaDB,Aria,joins,select,1,cities,False,1,one_join_where,WHERE,,0.016,0.0,0.005
23957,MariaDB,Aria,joins,select,1,cities,False,1,one_join_where,WHERE,,0.017,0.006,0.0
23958,MariaDB,Aria,joins,select,1,cities,False,1,one_join_where,WHERE,,0.018,0.003,0.004
23959,MariaDB,Aria,joins,select,1,cities,False,1,one_join_where,WHERE,,0.031,0.004,0.002
23960,MariaDB,Aria,joins,select,1,cities,False,100000,three_joins,WHERE,,1.423,0.173,0.064
23961,MariaDB,Aria,joins,select,1,cities,False,100000,three_joins,WHERE,,1.42,0.167,0.066
23962,MariaDB,Aria,joins,select,1,cities,False,100000,three_joins,WHERE,,1.447,0.193,0.054
23963,MariaDB,Aria,joins,select,1,cities,False,100000,three_joins,WHERE,,1.447,0.204,0.047
23964,MariaDB,Aria,joins,select,1,cities,False,100000,three_joins,WHERE,,1.425,0.175,0.055
23965,MariaDB,Aria,joins,select,1,cities,False,100000,three_joins,WHERE,,1.445,0.166,0.081
23966,MariaDB,Aria,joins,select,1,cities,False,100000,three_joins,WHERE,,1.441,0.178,0.07
23967,MariaDB,Aria,joins,select,1,cities,False,100000,three_joins,WHERE,,1.433,0.176,0.061
23968,MariaDB,Aria,joins,select,1,cities,False,100000,three_joins,WHERE,,1.43,0.168,0.066
23969,MariaDB,Aria,joins,select,1,cities,False,100000,three_joins,WHERE,,1.431,0.186,0.045
23970,MariaDB,Aria,joins,select,1,cities,False,3,three_joins_where,WHERE,,0.023,0.0,0.005
23971,MariaDB,Aria,joins,select,1,cities,False,3,three_joins_where,WHERE,,0.02,0.006,0.0
23972,MariaDB,Aria,joins,select,1,cities,False,3,three_joins_where,WHERE,,0.02,0.001,0.005
23973,MariaDB,Aria,joins,select,1,cities,False,3,three_joins_where,WHERE,,0.02,0.0,0.005
23974,MariaDB,Aria,joins,select,1,cities,False,3,three_joins_where,WHERE,,0.02,0.006,0.0
23975,MariaDB,Aria,joins,select,1,cities,False,3,three_joins_where,WHERE,,0.027,0.001,0.005
23976,MariaDB,Aria,joins,select,1,cities,False,3,three_joins_where,WHERE,,0.021,0.003,0.003
23977,MariaDB,Aria,joins,select,1,cities,False,3,three_joins_where,WHERE,,0.02,0.0,0.005
23978,MariaDB,Aria,joins,select,1,cities,False,3,three_joins_where,WHERE,,0.022,0.003,0.003
23979,MariaDB,Aria,joins,select,1,cities,False,3,three_joins_where,WHERE,,0.033,0.006,0.0
23980,MariaDB,Aria,joins,select,1,cities,False,10000000,two_joins,WHERE,,55.787,11.863,2.365
23981,MariaDB,Aria,joins,select,1,cities,False,10000000,two_joins,WHERE,,56.252,12.117,2.468
23982,MariaDB,Aria,joins,select,1,cities,False,10000000,two_joins,WHERE,,56.165,11.92,2.38
23983,MariaDB,Aria,joins,select,1,cities,False,10000000,two_joins,WHERE,,56.261,11.823,2.65
23984,MariaDB,Aria,joins,select,1,cities,False,10000000,two_joins,WHERE,,56.088,12.037,2.307
23985,MariaDB,Aria,joins,select,1,cities,False,10000000,two_joins,WHERE,,55.768,11.821,2.358
23986,MariaDB,Aria,joins,select,1,cities,False,10000000,two_joins,WHERE,,55.692,11.778,2.402
23987,MariaDB,Aria,joins,select,1,cities,False,10000000,two_joins,WHERE,,56.463,12.413,2.547
23988,MariaDB,Aria,joins,select,1,cities,False,10000000,two_joins,WHERE,,55.713,11.855,2.308
23989,MariaDB,Aria,joins,select,1,cities,False,10000000,two_joins,WHERE,,55.757,11.78,2.443
23990,MariaDB,Aria,joins,select,1,cities,False,1,two_joins_where,WHERE,,0.017,0.003,0.003
23991,MariaDB,Aria,joins,select,1,cities,False,1,two_joins_where,WHERE,,0.014,0.003,0.002
23992,MariaDB,Aria,joins,select,1,cities,False,1,two_joins_where,WHERE,,0.015,0.003,0.003
23993,MariaDB,Aria,joins,select,1,cities,False,1,two_joins_where,WHERE,,0.014,0.005,0.0
23994,MariaDB,Aria,joins,select,1,cities,False,1,two_joins_where,WHERE,,0.015,0.006,0.0
23995,MariaDB,Aria,joins,select,1,cities,False,1,two_joins_where,WHERE,,0.014,0.003,0.002
23996,MariaDB,Aria,joins,select,1,cities,False,1,two_joins_where,WHERE,,0.031,0.003,0.003
23997,MariaDB,Aria,joins,select,1,cities,False,1,two_joins_where,WHERE,,0.014,0.006,0.0
23998,MariaDB,Aria,joins,select,1,cities,False,1,two_joins_where,WHERE,,0.016,0.006,0.0
23999,MariaDB,Aria,joins,select,1,cities,False,1,two_joins_where,WHERE,,0.014,0.005,0.0
24000,MariaDB,Aria,joins,select,1,clients,True,10000000,one_join,WHERE,,39.484,8.486,1.774
24001,MariaDB,Aria,joins,select,1,clients,True,10000000,one_join,WHERE,,39.558,9.101,1.788
24002,MariaDB,Aria,joins,select,1,clients,True,10000000,one_join,WHERE,,39.803,9.369,1.627
24003,MariaDB,Aria,joins,select,1,clients,True,10000000,one_join,WHERE,,39.866,9.315,1.716
24004,MariaDB,Aria,joins,select,1,clients,True,10000000,one_join,WHERE,,39.094,8.523,1.738
24005,MariaDB,Aria,joins,select,1,clients,True,10000000,one_join,WHERE,,39.854,9.355,1.712
24006,MariaDB,Aria,joins,select,1,clients,True,10000000,one_join,WHERE,,39.169,8.619,1.705
24007,MariaDB,Aria,joins,select,1,clients,True,10000000,one_join,WHERE,,39.076,8.462,1.775
24008,MariaDB,Aria,joins,select,1,clients,True,10000000,one_join,WHERE,,39.022,8.526,1.685
24009,MariaDB,Aria,joins,select,1,clients,True,10000000,one_join,WHERE,,38.935,8.512,1.676
24010,MariaDB,Aria,joins,select,1,clients,True,1,one_join_where,WHERE,,0.018,0.007,0.0
24011,MariaDB,Aria,joins,select,1,clients,True,1,one_join_where,WHERE,,0.016,0.0,0.006
24012,MariaDB,Aria,joins,select,1,clients,True,1,one_join_where,WHERE,,0.016,0.005,0.0
24013,MariaDB,Aria,joins,select,1,clients,True,1,one_join_where,WHERE,,0.016,0.006,0.0
